,Unnamed: 0,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,sentiment,pca_x,pca_y,tsna_x,tsne_y
162,162,1700523728440836333,"Kevin DeLuca, a faculty fellow with @ISPSYale, discusses statistical advancements in redistricting efforts and what newspaper archives can teach us about the role of media in politics today. Dig deeper into DeLuca's research and teaching here: https://t.co/bVc3QNdSBy #Yale https://t.co/j2nMkadohi",en,Tweet,0,27,4,4,6777,2023-09-09 10:57:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3sAsffP,photo,https://pbs.twimg.com/media/F5l5TVGXoAASz4P.jpg,75.0,0.046722409672372754,-0.2425208476889319,10.848119,-7.78881
163,163,1700180455541112981,"With support from the National Science Foundation, Yale has established an interdisciplinary program that aims to prepare trainees for careers in quantum materials science and engineering. @YaleSEAS @NSF #Yale https://t.co/e8vxDHbr3l",en,Tweet,0,18,3,37,5106,2023-09-08 12:13:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://seas.yale.edu/news-events/news/nsf-grant-new-phd-training-program-quantum-materials,,,85.0,-0.0015012197485283932,-0.025736378538298074,19.288094,-20.972418
164,164,1700167511621157145,"How does architecture affect our lives and our health? 

Yale’s Fatima Naqvi explores this question in a forthcoming book about the “architecture of illness.” Watch this snippet and see the full video and learn more about Naqvi's work here: https://t.co/sIEKKbWDL3 #Yale @YaleArch https://t.co/oMG3XTE60l",en,Tweet,5,42,5,7,6503,2023-09-08 11:21:37,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3EkeODm,video,https://video.twimg.com/amplify_video/1700167109097951232/vid/avc1/1920x1080/bpdiAzjATncu31ZI.mp4?tag=16,75.0,0.11338757721008681,-0.02544936667590953,-14.409992,15.706869
165,165,1699841462781800885,New triage technology using artificial intelligence is helping to predict patient disease severity and length of hospitalization during viral outbreaks. @YaleSPH #Yale https://t.co/225evq5GyT,en,Tweet,0,16,2,14,5348,2023-09-07 13:46:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://ysph.yale.edu/news-article/ai-powered-triage-platform-could-aid-future-viral-outbreak-response/,,,85.0,0.33545441510887175,0.14184830334753343,36.87876,2.544449
166,166,1699816053629706424,"Yale School of Management's Heidi Brooks, who advises companies on leadership and culture, discusses how to have necessary conversations about a new experience of work. @YaleSOM #Yale https://t.co/fg0gTVUQ61",en,Tweet,1,14,4,14,5690,2023-09-07 12:05:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/reinventing-the-way-we-work-again,,,75.0,-0.01598585384552708,-0.3252858919213481,13.343993,10.221522
167,167,1699813105289548093,The Yale Schwarzman Center has announced its 2023–2024 season! Check out the compelling slate of boundary-pushing artists here: https://t.co/UsN0G2yUfd #Yale @Yale_Schwarzman https://t.co/MS5rITvp73,en,Tweet,0,18,4,2,4397,2023-09-07 11:53:19,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3L8lGHO,photo,https://pbs.twimg.com/media/F5by_mdWkAAlRu0.jpg,85.0,-0.2316337809420939,-0.021956098114243486,-32.595963,26.29461
168,168,1699524865378636170,"The Blavatnik Family Foundation, whose historic gift in 2016 helped create what has become Yale’s flagship life science accelerator, has made an additional $40 million donation. Read more from @Yale_Ventures here: https://t.co/q8RsVeh222 #Yale https://t.co/BREC6whK2C",en,Tweet,1,28,3,9,8804,2023-09-06 16:47:58,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3RiBMlI,photo,https://pbs.twimg.com/media/F5Xs11mXgAAh47t.jpg,85.0,-0.010994798355780775,0.03552699881354984,4.5606036,11.950443
169,169,1699460272027549999,"A Yale School of Medicine tradition continues as members of the physician associate Class of 2025 received their white coats, 50 years after the first class of students graduated from the program. @YaleMed #Yale https://t.co/DkuPmozu5L",en,Tweet,0,21,3,5,6018,2023-09-06 12:31:17,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/news-article/white-coat-ceremony-at-yale-for-new-physician-associate-students/,,,90.0,-0.08907824879914465,0.13628245667769487,-34.688354,-3.3432982
170,170,1699449921298972937,"Congratulations to the recipients of the 2023 Yale Medal! Tim Collins, Andrea DaRif, Ed Hirs, John Jackson, and David Sanchez have received the Yale Alumni Association’s highest honor for their contributions to the university. Story from @YaleAlumni: https://t.co/8M8BgAWqjV #Yale https://t.co/08NU78xE3W",en,Tweet,0,29,1,18,6466,2023-09-06 11:50:10,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3EpxUb1,photo,https://pbs.twimg.com/media/F5WoriNXAAAHt87.jpg,90.0,-0.2138863253672095,0.010933520674115852,-33.77948,15.831619
171,171,1699090069645037920,"As you settle into this new semester, be sure to explore Yale’s diverse collections through #YaleLUX. This new, free tool enables you to access and research more than 17 million objects across Yale's museums, archives, and libraries online: https://t.co/ift72H0PXQ  @Yale #Yale",en,Retweet,2,15,9,7,5330,2023-09-05 12:00:14,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#YaleLUX,#Yale",https://bit.ly/484bvOg,,,85.0,-0.13870817250509293,0.10448972599168257,-20.750069,-32.011246
172,172,1699115428461572575,"For many, the threat of the COVID-19 pandemic seems over. However, for patients whose immune systems are compromised by cancer or by cancer therapies, fear of COVID-19 infection and severe disease remains very real. @YaleSPH #Yale https://t.co/0L1sYAQVDQ",en,Tweet,0,16,4,2,5044,2023-09-05 13:41:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://ysph.yale.edu/news-article/research-reveals-boosting-strategies-that-mitigate-risks-of-covid-19-in-cancer-patients/,,,40.0,0.29067411777857666,0.16529843540499983,49.481075,10.663569
173,173,1699066802050101710,"As you settle into this new semester, be sure to explore Yale’s diverse collections through our new, free tool, LUX: Yale Collections Discovery. Access 17M+ objects across Yale's museums and libraries, uncovering new connections anytime, anywhere: https://t.co/99gcta3VVI #YaleLUX",en,Tweet,3,41,8,6,8818,2023-09-05 10:27:47,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#YaleLUX,http://lux.collections.yale.edu,,,85.0,-0.14020962641745446,0.13096365197925317,-20.421152,-33.015488
174,174,1699066990227493026,#YaleLUX @yalelibrary @YaleArtGallery @YaleWHC @LewisWalpoleLib @BeineckeLibrary @yalepeabody @YaleBritishArt,qme,Reply,0,9,2,0,2379,2023-09-05 10:28:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#YaleLUX,,,,50.0,-0.2559423488001342,0.10839506926301294,-20.785131,-28.138393
175,175,1698722338940829878,"In the U.S. alone, nearly a billion birds are killed annually by flying into windows. A new Yale Law School report reveals how local laws and policies are speeding up protections for birds from this deadly threat. @YaleLawSch #Yale https://t.co/IHkKgEB5DC",en,Tweet,1,43,6,7,10584,2023-09-04 11:39:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/leap-report-cities-leading-way-bird-friendly-building-policies,,,70.0,0.12185084902930719,-0.0029556865263770738,23.450285,25.442417
176,176,1698701450770059308,A new approach developed by a Yale research team could detect a common valvular heart disease known as severe aortic stenosis from ultrasound scans of the heart. @YaleMed #Yale https://t.co/aJ7WADwDaA,en,Tweet,1,21,5,6,6749,2023-09-04 10:16:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/news-article/artificial-intelligence-automates-the-diagnosis-of-severe-heart-valve-disease/,,,85.0,0.3185867222926274,0.18362240204219382,40.31905,0.22538233
177,177,1698387128453919229,"Speaking at Yale Law School’s convocation, dean Heather K. Gerken urged the new class to preserve the school’s best traditions — excellence, humanity, and ideas. @YaleLawSch #Yale https://t.co/yOSFxPaFrs",en,Tweet,1,60,8,75,51984,2023-09-03 13:27:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/yale-law-school-welcomes-exceptional-new-class-students,,,85.0,-0.27988234258412736,-0.15259034121003145,-12.2081,-0.5975718
178,178,1698352402653499776,"Even though endometriosis affects an estimated 10% of reproductive-age women in the U.S. and can cause increasing, debilitating pain each menstrual cycle, as well as infertility, it is often misdiagnosed and misunderstood. @YaleMedicine #Yale https://t.co/FJEDEoWc6j",en,Tweet,2,15,3,1,6759,2023-09-03 11:09:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://www.yalemedicine.org/news/endometriosis-is-more-than-painful-periods,,,60.0,0.3028243118449639,0.08787381858439995,41.00374,7.7585135
179,179,1698003853143146730,"The coveted Frederick Douglass Book Prize recognizes the best book written in English on the topics of slavery, resistance, or abolition published in the preceding year. @YaleGLC @YaleMacMillan #Yale https://t.co/R41Zcrf9De",en,Tweet,0,23,5,5,7727,2023-09-02 12:04:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://glc.yale.edu/news/yale-announces-2023-frederick-douglass-book-prize-finalists,,,70.0,-0.1711811862363768,-0.15103910663234352,-25.12274,18.290241
180,180,1697983216949280983,"U.S. adults at highest risk for heart disease are less likely to use technology to track health goals, according to a new, Yale-led study. @YaleMed @YaleCardiology #Yale https://t.co/C4HxJeUSPy",en,Tweet,1,21,2,2,6756,2023-09-02 10:42:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/intmed/cardio/news-article/adults-with-heart-disease-less-likely-to-use-health-apps-to-track-and-improve-their-health/,,,45.0,0.3637902397764307,0.05904142179675935,42.575676,4.9417706
181,181,1697670910667264313,A study of COVID testing data from Connecticut inmates found that high levels of exposure can reduce or overcome immunity from vaccination and prior infection. @YaleSPH #Yale https://t.co/53KXASppR5,en,Tweet,0,19,2,1,6460,2023-09-01 14:01:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://ysph.yale.edu/news-article/high-levels-of-exposure-to-the-covid-19-virus-may-reduce-protection-provided-by-vaccination-and-prior-infection-study-finds/,,,40.0,0.30195178277160695,0.0704358414968861,49.793636,8.303148
182,182,1697640271536640503,"Curves and Corinthian columns of Hewitt Quadrangle &amp; Beinecke Plaza. For a 360-degree view and virtual tour of the space, click here: https://t.co/LvBtzim7K7 @Yale_Schwarzman @BeineckeLibrary #Yale https://t.co/AFyz1WCiU6",en,Tweet,1,48,8,13,8908,2023-09-01 11:59:16,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3Yx0mkJ,photo,"https://pbs.twimg.com/media/F486UTRWsAA_0sF.jpg,https://pbs.twimg.com/media/F486VgzWEAAsUUZ.jpg,https://pbs.twimg.com/media/F486Wu7WAAAguFH.jpg",75.0,-0.2851531481724374,0.14554228645562406,-31.242508,-26.599043
183,183,1697303241346707897,"A Yale study of the career paths of more than 20,000 U.S. medical students found that those who are female, low-income, or belong to an underrepresented ethnic group are less likely to enter a surgical residency. #Yale https://t.co/m1u003hl1R",en,Tweet,0,28,12,7,8645,2023-08-31 13:40:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/08/22/students-marginalized-groups-are-less-likely-seek-surgical-careers,,,30.0,0.1974738634470928,-0.0844709561147223,37.25979,9.238753
184,184,1697286524256096636,"📷 A bird's-eye view from Kline Tower, the tallest building on campus. #Yale https://t.co/DJc4RZcjHY",en,Tweet,1,125,15,7,15246,2023-08-31 12:33:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/F435BobXcAA31xc.jpg,https://pbs.twimg.com/media/F435CxyXkAAhr_9.jpg,https://pbs.twimg.com/media/F435D_-XwAA6hP1.jpg,https://pbs.twimg.com/media/F435FOJW8AAoFOQ.jpg",80.0,-0.25754736741928813,0.21163265326685066,-34.20582,-25.809399
185,185,1697262280013165033,"Peter Salovey announced today that this academic year will be his last as Yale’s 23rd president, and that he will return to the faculty full time after 11 transformative years as head of the university. 

Watch the video and read more in Yale News: https://t.co/9fgEgQKeU5 #Yale https://t.co/iGOFF4xLvT",en,Tweet,0,140,27,10,143358,2023-08-31 10:57:15,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/45w0a7X,video,https://video.twimg.com/amplify_video/1697260794264866816/vid/1920x1080/ET9-1QXpwEf1rL1A.mp4?tag=16,70.0,-0.18969937385186045,-0.0908650575980493,-7.068931,-11.36782
186,186,1696936947929796829,"As a Ph.D. student at Yale, Nerea Cal is deepening her understanding of international affairs while also climbing the military ladder. This week, she was promoted to lieutenant colonel during a ceremony on Beinecke Plaza. Read her story: https://t.co/AEKheUBWJM @YaleJackson #Yale https://t.co/tmVevij1hC",en,Tweet,1,44,7,4,7795,2023-08-30 13:24:30,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/44MEbsl,photo,"https://pbs.twimg.com/media/F4y7Fi4XYAAVUfk.jpg,https://pbs.twimg.com/media/F4y7GvwWUAA1_bq.jpg,https://pbs.twimg.com/media/F4y7H96WUAAFiKe.jpg,https://pbs.twimg.com/media/F4y7JMKX0AATr7a.jpg",85.0,-0.11440553426094638,-0.09570207716564737,-19.2381,21.866348
187,187,1696929107106300063,"We’re all smiles today — happy first day of classes, Bulldogs! #Yale https://t.co/YoVakxDYuc",en,Tweet,1,173,16,6,16107,2023-08-30 12:53:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/F4yz9InXgA8DgvJ.jpg,https://pbs.twimg.com/media/F4yz-WXXgAsnXb0.jpg,https://pbs.twimg.com/media/F4yz_klWMAAcpxL.jpg,https://pbs.twimg.com/media/F4y0AzvXgDUUMsk.jpg",95.0,-0.3166824437419587,0.2125686224628375,-40.115437,-12.3658695
188,188,1696925245871997182,"To close the gender wage gap, we need to address society’s differing expectations around who bears the burden of family and parenting responsibilities, says Yale School of Management's Mushfiq Mobarak. @YaleSOM @YaleEconomics #Yale https://t.co/xiqTUvjWki",en,Tweet,1,26,10,2,7285,2023-08-30 12:38:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/dating-marriage-parenting-and-the-gender-wage-gap,,,70.0,0.09703444144048133,-0.3089494284464421,14.549557,28.292782
189,189,1696912679040950539,"Viruses mutate, so it was only a matter of time before yet another new strain of COVID-19 emerged and started to spread.

A @YaleMedicine expert explains whether EG.5 is more transmissible or severe than previous Omicron subvariants. #Yale https://t.co/Ihq5w8qfYJ",en,Tweet,3,30,8,3,9098,2023-08-30 11:48:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://www.yalemedicine.org/news/covid-eg5-eris-latest-coronavirus-strain,,,45.0,0.3118514807332101,0.12291696694228925,52.15094,14.393031
190,190,1696580726366343232,"Yale researchers have found that two brain abnormalities that arise early in development are associated with autism spectrum disorder, and that brain size may play a key role — a finding that could help improve autism treatment. @YaleMed #Yale https://t.co/9SW6VduczT",en,Tweet,3,62,17,3,9546,2023-08-29 13:49:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/08/10/yale-scientists-reveal-two-paths-autism-developing-brain,,,85.0,0.3593026627094609,0.11671423678083345,49.640015,-17.74989
191,191,1696560853015843033,"During the pandemic, COVID-19 restrictions on group gatherings and businesses stretched on for months. A new study from Yale School of Management examines how the effectiveness of those restrictions evolved over time. @YaleSOM #Yale https://t.co/J9RngsqwTm",en,Tweet,0,14,7,1,8421,2023-08-29 12:30:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/did-lockdown-fatigue-diminish-the-effectiveness-of-covid-19-restrictions,,,60.0,0.1874310354321032,-0.08344481781834291,41.108067,21.31358
